ceoPLOTID,LONGITUDE,LATITUDE,seesAOIplot,AOI_NUM,ceoPLOT_NUM,ceoTREES_CANOPYCOVER,ceoBUSH_SCRUB,ceoGRASS,ceoCultivatedVeg,ceoWaterTreatedPool,ceoWaterLakePondedContainer,ceoWaterRiverStream,ceoWaterIrrigation,ceoShadow,ceoUnknown,ceoBareGround,ceoBuilding,ceoImperviousSurface
137373454,-73.73568579,40.81085941,918,9,18,11.57024793,0,0,31.40495868,0,0,0,0,21.48760331,0,0,20.66115702,14.87603306
137373455,-73.73119421,40.79385951,919,9,19,0,0,0,52.89256198,0,0,0,0,10.74380165,0,0,6.611570248,29.75206612
137373456,-73.73119421,40.79725983,920,9,20,52.0661157,0,0.826446281,13.2231405,0,0,0,0,18.18181818,0,0.826446281,8.26446281,6.611570248
137373457,-73.73119421,40.80065999,921,9,21,0,0,0,44.62809917,0,0,0,0,11.57024793,0,0,19.00826446,24.79338843
137373458,-73.73119421,40.80405997,922,9,22,0,0,0,56.19834711,0,0,0,0,10.74380165,0,0.826446281,18.18181818,14.04958678
137373459,-73.73119421,40.80745977,923,9,23,20.66115702,0,0,27.27272727,0,0,0,0,26.44628099,0,0,13.2231405,12.39669421
137373460,-73.73119421,40.81085941,924,9,24,35.53719008,0,0,25.61983471,0,0,0,0,23.14049587,0,0,9.090909091,6.611570248
137373461,-73.72670264,40.79385951,925,9,25,19.83471074,0,0,33.05785124,0,0,0,0,10.74380165,0,4.958677686,14.87603306,16.52892562
137373462,-73.72670264,40.79725983,926,9,26,0,0,0,47.9338843,0,0,0,0,8.26446281,0,0,33.05785124,10.74380165
137373463,-73.72670264,40.80065999,927,9,27,25.61983471,0,0,39.66942149,0,0,0,0,7.438016529,0,0,9.917355372,17.3553719
137373464,-73.72670264,40.80405997,928,9,28,0,0,0,51.23966942,0,0,0,0,9.090909091,0,0.826446281,15.70247934,23.14049587
137373465,-73.72670264,40.80745977,929,9,29,28.92561983,0,0,35.53719008,1.652892562,0,0,0,9.917355372,0,0,8.26446281,15.70247934
137373466,-73.72670264,40.81085941,930,9,30,52.0661157,0,0,19.83471074,0,0,0,0,9.090909091,0,0,4.958677686,14.04958678
137373467,-73.72221106,40.79385951,931,9,31,0,0,0,56.19834711,0,0,0,0,13.2231405,0,2.479338843,12.39669421,15.70247934
137373468,-73.72221106,40.79725983,932,9,32,42.97520661,0,0,19.83471074,0,0,0,0,8.26446281,0,0,13.2231405,15.70247934
137373469,-73.72221106,40.80065999,933,9,33,9.090909091,0,0,45.45454545,0,0,0,0,9.090909091,0,0,22.31404959,14.04958678
137373470,-73.72221106,40.80405997,934,9,34,44.62809917,0,0,24.79338843,0,0,0,0,8.26446281,0,0,12.39669421,9.917355372
137373471,-73.72221106,40.80745977,935,9,35,38.01652893,0,0,32.23140496,0,0,0,0,4.958677686,0,0,5.785123967,19.00826446
137373472,-73.72221106,40.81085941,936,9,36,34.7107438,0,0,56.19834711,0,0,0,0,0.826446281,0,0,5.785123967,2.479338843
137373509,-95.43458334,29.77681483,1101,11,1,6.611570248,0,39.66942149,0,0,0,0,0,8.26446281,0,6.611570248,0.826446281,38.01652893
137373510,-95.43458334,29.78071329,1102,11,2,6.611570248,0.826446281,14.87603306,0,0,0,0,0,4.958677686,0,0,0,72.72727273
137373511,-95.43458334,29.7846116,1103,11,3,4.958677686,2.479338843,19.83471074,0,0,0,0,0,3.305785124,0,19.00826446,36.36363636,14.04958678
137373512,-95.43458334,29.78850976,1104,11,4,0.826446281,43.80165289,4.958677686,0,0,0,0,0,10.74380165,0,13.2231405,25.61983471,0.826446281
137373513,-95.43458334,29.79240777,1105,11,5,5.785123967,0,3.305785124,0,0,0,0,0,14.87603306,0,48.76033058,14.87603306,12.39669421
137373514,-95.43458334,29.79630562,1106,11,6,22.31404959,0.826446281,0,18.18181818,4.132231405,0,0,0,14.04958678,0,0.826446281,27.27272727,12.39669421
137373515,-95.43009176,29.77681483,1107,11,7,61.15702479,0,8.26446281,1.652892562,0,0,0,0,16.52892562,0,2.479338843,0,9.917355372
137373516,-95.43009176,29.78071329,1108,11,8,9.090909091,0,9.090909091,0,0,0,0,0,18.18181818,0,14.04958678,42.14876033,7.438016529
137373517,-95.43009176,29.7846116,1109,11,9,11.57024793,0,7.438016529,4.132231405,0,0,0,0,14.87603306,0,0,52.89256198,9.090909091
137373518,-95.43009176,29.78850976,1110,11,10,6.611570248,5.785123967,5.785123967,0,0,0,0,0,14.04958678,0,0.826446281,57.85123967,9.090909091
137373519,-95.43009176,29.79240777,1111,11,11,10.74380165,0,4.958677686,7.438016529,0,0,0,0,14.87603306,0,0,4.958677686,57.02479339
137373520,-95.43009176,29.79630562,1112,11,12,15.70247934,0,0,17.3553719,0,0,0,0,22.31404959,0,0,24.79338843,19.83471074
137373521,-95.42560019,29.77681483,1113,11,13,15.70247934,0,0,5.785123967,0,0,0,0,27.27272727,0,0.826446281,20.66115702,29.75206612
137373522,-95.42560019,29.78071329,1114,11,14,0.826446281,0,0,9.917355372,0,0,0,0,23.14049587,0,0,49.58677686,16.52892562
137373523,-95.42560019,29.7846116,1115,11,15,19.00826446,0.826446281,9.090909091,0,0,0,0,0,14.04958678,0,42.97520661,8.26446281,5.785123967
137373524,-95.42560019,29.78850976,1116,11,16,17.3553719,0,0,12.39669421,0,0,0,0,22.31404959,0,0,21.48760331,26.44628099
137373525,-95.42560019,29.79240777,1117,11,17,19.00826446,0,0,13.2231405,0.826446281,0,0,0,21.48760331,0,0,15.70247934,29.75206612
137373526,-95.42560019,29.79630562,1118,11,18,33.88429752,0,0,9.917355372,0.826446281,0,0,0,19.83471074,0,0,23.96694215,11.57024793
137373527,-95.42110861,29.77681483,1119,11,19,14.04958678,0,3.305785124,0,0,0,0,0,23.14049587,0,9.090909091,13.2231405,37.19008264
137373528,-95.42110861,29.78071329,1120,11,20,5.785123967,0,1.652892562,0,0.826446281,0,0,0,23.14049587,0,6.611570248,52.0661157,9.917355372
137373529,-95.42110861,29.7846116,1121,11,21,0.826446281,9.090909091,0,0,0,0,0,0,4.132231405,0,84.29752066,0,1.652892562
137373530,-95.42110861,29.78850976,1122,11,22,26.44628099,0,0,33.88429752,0,0,0,0,16.52892562,0,0,12.39669421,10.74380165
137373531,-95.42110861,29.79240777,1123,11,23,41.32231405,0,0,23.14049587,0,0,0,0,19.00826446,0,0,4.132231405,12.39669421
137373532,-95.42110861,29.79630562,1124,11,24,11.57024793,0,0,38.01652893,0,0,0,0,24.79338843,0,0,21.48760331,4.132231405
137373533,-95.41661704,29.77681483,1125,11,25,8.26446281,0,10.74380165,0,0,0,0,0,17.3553719,0,0.826446281,14.87603306,47.9338843
137373534,-95.41661704,29.78071329,1126,11,26,9.917355372,0,0,6.611570248,0,0,0,0,27.27272727,0,2.479338843,42.14876033,11.57024793
137373535,-95.41661704,29.7846116,1127,11,27,0,57.02479339,18.18181818,0,0,0,0,0,4.132231405,0,19.00826446,0,1.652892562
137373536,-95.41661704,29.78850976,1128,11,28,23.96694215,0,0,14.04958678,0,0,0,0,26.44628099,0,0,8.26446281,27.27272727
137373537,-95.41661704,29.79240777,1129,11,29,57.02479339,0,0,9.090909091,0.826446281,0,0,0,17.3553719,0,0,9.090909091,6.611570248
137373538,-95.41661704,29.79630562,1130,11,30,60.33057851,0,0.826446281,3.305785124,0,0,0,0,18.18181818,0,6.611570248,6.611570248,4.132231405
137373539,-95.41212546,29.77681483,1131,11,31,30.5785124,0,0,14.04958678,0,0,0,0,27.27272727,0,0,11.57024793,16.52892562
137373540,-95.41212546,29.78071329,1132,11,32,5.785123967,0,0,48.76033058,0,0,0,0,14.87603306,0,0,14.87603306,15.70247934
137373541,-95.41212546,29.7846116,1133,11,33,18.18181818,0,0,13.2231405,0,0,0,0,38.01652893,0,0,11.57024793,19.00826446
137373542,-95.41212546,29.78850976,1134,11,34,17.3553719,0,0,12.39669421,0,0,0,0,19.00826446,0,0,9.090909091,42.14876033
137373543,-95.41212546,29.79240777,1135,11,35,13.2231405,0,0,14.87603306,0,0,0,0,19.83471074,0,5.785123967,14.04958678,32.23140496
137373544,-95.41212546,29.79630562,1136,11,36,3.305785124,0,0,4.958677686,0,0,0,0,27.27272727,0,0,20.66115702,43.80165289
137373581,-122.2213289,47.61651124,1301,13,1,40.49586777,0.826446281,14.87603306,0,1.652892562,0,0,0,0.826446281,0,0,25.61983471,15.70247934
137373582,-122.2213289,47.61953887,1302,13,2,28.92561983,0,9.090909091,0,0,0,0,0,0,0,0,23.96694215,38.01652893
137373583,-122.2213289,47.62256633,1303,13,3,10.74380165,0,0,32.23140496,0,0,0,0,0,0,0.826446281,26.44628099,29.75206612
137373584,-122.2213289,47.62559362,1304,13,4,13.2231405,2.479338843,10.74380165,23.14049587,0,0,0,0,0,0,0,25.61983471,24.79338843
137373585,-122.2213289,47.62862073,1305,13,5,19.83471074,14.87603306,15.70247934,0,0,0,0,0,0,0,0,13.2231405,36.36363636
137373586,-122.2213289,47.63164767,1306,13,6,17.3553719,0,13.2231405,12.39669421,0,0,0,0,0,0,0,19.00826446,38.01652893
137373587,-122.2168374,47.61651124,1307,13,7,36.36363636,0.826446281,11.57024793,0,0,0,0,0,3.305785124,0,0,32.23140496,15.70247934
137373588,-122.2168374,47.61953887,1308,13,8,21.48760331,4.958677686,36.36363636,0,0,0,0,0,0,0,0,15.70247934,21.48760331
137373589,-122.2168374,47.62256633,1309,13,9,28.09917355,0,29.75206612,0,0,0,0,0,0,0,0,16.52892562,25.61983471
137373590,-122.2168374,47.62559362,1310,13,10,26.44628099,8.26446281,7.438016529,0,0,0,0,0,0,0,0,19.83471074,38.01652893
137373591,-122.2168374,47.62862073,1311,13,11,22.31404959,4.958677686,34.7107438,0,0,0,0,0,0,0,2.479338843,21.48760331,14.04958678
137373592,-122.2168374,47.63164767,1312,13,12,34.7107438,4.958677686,9.917355372,0,0,0,0,0,0,0,0,18.18181818,32.23140496
137373593,-122.2123458,47.61651124,1313,13,13,53.71900826,4.132231405,4.958677686,0,0,0,0,0,0,0,0,23.96694215,13.2231405
137373594,-122.2123458,47.61953887,1314,13,14,1.652892562,22.31404959,8.26446281,0,0,0,0,0,0,0,3.305785124,33.05785124,31.40495868
137373595,-122.2123458,47.62256633,1315,13,15,52.0661157,0,16.52892562,0,0,0,0,0,0,0,1.652892562,18.18181818,11.57024793
137373596,-122.2123458,47.62559362,1316,13,16,1.652892562,12.39669421,52.89256198,0,0,0,0,0,0,0,0,11.57024793,21.48760331
137373597,-122.2123458,47.62862073,1317,13,17,23.14049587,3.305785124,26.44628099,0,0,0,0,0,0,0,0,9.917355372,37.19008264
137373598,-122.2123458,47.63164767,1318,13,18,29.75206612,0,7.438016529,0,0,0,0,0,0,0,0,13.2231405,49.58677686
137373599,-122.2078542,47.61651124,1319,13,19,55.37190083,3.305785124,1.652892562,0,0,0,0,0,0,0,0,29.75206612,9.917355372
137373600,-122.2078542,47.61953887,1320,13,20,4.958677686,0,13.2231405,0,0,0,0,0,0,0,16.52892562,38.84297521,26.44628099
137373601,-122.2078542,47.62256633,1321,13,21,20.66115702,1.652892562,19.00826446,0,0,0,0,0,0,0,0,34.7107438,23.96694215
137373602,-122.2078542,47.62559362,1322,13,22,14.04958678,13.2231405,15.70247934,0,0,0,0,0,0,0,0,38.84297521,18.18181818
137373603,-122.2078542,47.62862073,1323,13,23,15.70247934,3.305785124,33.05785124,0,0,0,0,0,0,0,0,20.66115702,27.27272727
137373604,-122.2078542,47.63164767,1324,13,24,30.5785124,0,45.45454545,0,0,0,0,0,0,0,0,13.2231405,10.74380165
137373605,-122.2033626,47.61651124,1325,13,25,0,0,0,0,0,0,0,0,0,0,0,90.08264463,9.917355372
137373606,-122.2033626,47.61953887,1326,13,26,7.438016529,0,0,0,0,0,0,0,0,0,0,38.84297521,53.71900826
137373607,-122.2033626,47.62256633,1327,13,27,26.44628099,0,0,0,0,0,0,0,0,0,0,39.66942149,33.88429752
137373608,-122.2033626,47.62559362,1328,13,28,21.48760331,0,0,0,0,0,0,0,0,0,0,26.44628099,52.0661157
137373609,-122.2033626,47.62862073,1329,13,29,23.96694215,0.826446281,8.26446281,0,0,0,0,0,0,0,0,33.88429752,33.05785124
137373610,-122.2033626,47.63164767,1330,13,30,47.10743802,4.132231405,21.48760331,0,0,0,0,0,0,0,1.652892562,15.70247934,9.917355372
137373611,-122.1988711,47.61651124,1331,13,31,9.917355372,0,0,0,0,0,0,0,0,0,0,12.39669421,77.68595041
137373612,-122.1988711,47.61953887,1332,13,32,4.132231405,0,0,0,0,0,0,0,0,0,0,32.23140496,63.63636364
137373613,-122.1988711,47.62256633,1333,13,33,54.54545455,0,12.39669421,0,0,0,0,0,0,0,0,18.18181818,14.87603306
137373614,-122.1988711,47.62559362,1334,13,34,26.44628099,3.305785124,15.70247934,0,0,0,0,0,0,0,0,39.66942149,14.87603306
137373615,-122.1988711,47.62862073,1335,13,35,74.38016529,0,13.2231405,0,0,0,0,0,0,0,0,10.74380165,1.652892562
137373616,-122.1988711,47.63164767,1336,13,36,38.84297521,0,29.75206612,0,0,0,0,0,0,0,0,13.2231405,18.18181818
137373725,-96.92958894,32.99181225,1701,17,1,0,0,0,0,0,0,0,0,0,0,0,96.69421488,3.305785124
137373726,-96.92958894,32.99557947,1702,17,2,22.31404959,0.826446281,19.00826446,0,0,0,0,0,1.652892562,0,2.479338843,6.611570248,47.10743802
137373727,-96.92958894,32.99934653,1703,17,3,0,19.00826446,56.19834711,0,0,24.79338843,0,0,0,0,0,0,0
137373728,-96.92958894,33.00311343,1704,17,4,24.79338843,5.785123967,55.37190083,0,0,0,0,0,0,0,13.2231405,0,0.826446281
137373729,-96.92958894,33.00688017,1705,17,5,36.36363636,3.305785124,52.0661157,0,0,3.305785124,0,0,0,0,0.826446281,0,4.132231405
137373730,-96.92958894,33.01064675,1706,17,6,28.92561983,1.652892562,41.32231405,0,0.826446281,8.26446281,0,0,0,0,0,6.611570248,12.39669421
137373731,-96.92509736,32.99181225,1707,17,7,7.438016529,0,4.132231405,0,0,0,0,0,0,0,7.438016529,65.2892562,15.70247934
137373732,-96.92509736,32.99557947,1708,17,8,4.958677686,0,9.090909091,0,0,0,0,0,0,0,0.826446281,61.15702479,23.96694215
137373733,-96.92509736,32.99934653,1709,17,9,12.39669421,3.305785124,19.00826446,0,2.479338843,0,0,0,0.826446281,0,1.652892562,17.3553719,42.97520661
137373734,-96.92509736,33.00311343,1710,17,10,18.18181818,6.611570248,17.3553719,0,0.826446281,0,0,0,0,0,0,24.79338843,32.23140496
137373735,-96.92509736,33.00688017,1711,17,11,17.3553719,5.785123967,38.84297521,0,0.826446281,0,0,0,0,0,0,11.57024793,25.61983471
137373736,-96.92509736,33.01064675,1712,17,12,8.26446281,0.826446281,77.68595041,0,2.479338843,0,0,0,0,0,0,3.305785124,7.438016529
137373737,-96.92060579,32.99181225,1713,17,13,5.785123967,0.826446281,30.5785124,0,0,0,0,0,0,0,0,21.48760331,41.32231405
137373738,-96.92060579,32.99557947,1714,17,14,13.2231405,0,18.18181818,0,0,0,0,0,0,0,0,23.14049587,45.45454545
137373739,-96.92060579,32.99934653,1715,17,15,13.2231405,0,33.05785124,0,0,0,0,0,0,0,0,20.66115702,33.05785124
137373740,-96.92060579,33.00311343,1716,17,16,14.87603306,1.652892562,21.48760331,0,0.826446281,0,0,0,0,0,0.826446281,24.79338843,35.53719008
137373741,-96.92060579,33.00688017,1717,17,17,10.74380165,0.826446281,30.5785124,0,0.826446281,0,0,0,0,0,2.479338843,11.57024793,42.97520661
137373742,-96.92060579,33.01064675,1718,17,18,25.61983471,0.826446281,24.79338843,0,0,0,0,0,0,0,0,23.96694215,24.79338843
137373743,-96.91611421,32.99181225,1719,17,19,28.09917355,1.652892562,14.87603306,0,5.785123967,0,0,0,0,0,0,25.61983471,23.96694215
137373744,-96.91611421,32.99557947,1720,17,20,13.2231405,0,23.14049587,0,3.305785124,0,0,0,0,0,0,33.88429752,26.44628099
137373745,-96.91611421,32.99934653,1721,17,21,18.18181818,0.826446281,34.7107438,0,4.132231405,0,0,0,0,0,0,18.18181818,23.96694215
137373746,-96.91611421,33.00311343,1722,17,22,35.53719008,7.438016529,54.54545455,0,0,2.479338843,0,0,0,0,0,0,0
137373747,-96.91611421,33.00688017,1723,17,23,21.48760331,1.652892562,16.52892562,0,0.826446281,0,0,0,0,0,0,33.05785124,26.44628099
137373748,-96.91611421,33.01064675,1724,17,24,14.04958678,1.652892562,29.75206612,0,1.652892562,0,0,0,0,0,0,28.09917355,24.79338843
137373749,-96.91162264,32.99181225,1725,17,25,28.09917355,0.826446281,18.18181818,0,4.958677686,0,0,0,0,0,0,29.75206612,18.18181818
137373750,-96.91162264,32.99557947,1726,17,26,23.96694215,0.826446281,31.40495868,0,0.826446281,0,0,0,0.826446281,0,0,25.61983471,16.52892562
137373751,-96.91162264,32.99934653,1727,17,27,4.958677686,0,10.74380165,0,0.826446281,0,0,0,0.826446281,0,1.652892562,31.40495868,49.58677686
137373752,-96.91162264,33.00311343,1728,17,28,5.785123967,0.826446281,15.70247934,0,0,0,0,0,0,0,0,52.0661157,25.61983471
137373753,-96.91162264,33.00688017,1729,17,29,17.3553719,0.826446281,24.79338843,0,1.652892562,0,0,0,0,0,0,29.75206612,25.61983471
137373754,-96.91162264,33.01064675,1730,17,30,9.090909091,1.652892562,25.61983471,0,0,0,0,0,0,0,0,17.3553719,46.28099174
137373755,-96.90713106,32.99181225,1731,17,31,0,0,23.14049587,0,0,0,0,0,0.826446281,0,0,41.32231405,34.7107438
137373756,-96.90713106,32.99557947,1732,17,32,14.87603306,0.826446281,18.18181818,0,0.826446281,0,0,0,0,0,0,37.19008264,28.09917355
137373757,-96.90713106,32.99934653,1733,17,33,20.66115702,0.826446281,29.75206612,0,0,0,0,0,0,0,0,13.2231405,35.53719008
137373758,-96.90713106,33.00311343,1734,17,34,28.09917355,0,26.44628099,0,0,0,0,0,0,0,0,19.00826446,26.44628099
137373759,-96.90713106,33.00688017,1735,17,35,5.785123967,3.305785124,40.49586777,0,0.826446281,0,0,0,0,0,0,17.3553719,32.23140496
137373760,-96.90713106,33.01064675,1736,17,36,0.826446281,0,62.80991736,0,0,0,0,0,0,0,0,0,36.36363636
137373761,-67.16657494,18.01432113,1801,18,1,91.73553719,0,0,0,0,8.26446281,0,0,0,0,0,0,0
137373762,-67.16657494,18.01859248,1802,18,2,100,0,0,0,0,0,0,0,0,0,0,0,0
137373763,-67.16657494,18.02286372,1803,18,3,10.74380165,0.826446281,0,0,0,0,0,0,1.652892562,0,86.7768595,0,0
137373764,-67.16657494,18.02713486,1804,18,4,8.26446281,1.652892562,18.18181818,0,0,0,0,0,1.652892562,3.305785124,66.94214876,0,0
137373765,-67.16657494,18.03140589,1805,18,5,13.2231405,0,32.23140496,0,0,0,0,0,12.39669421,0.826446281,6.611570248,23.96694215,10.74380165
137373766,-67.16657494,18.03567682,1806,18,6,0,18.18181818,19.00826446,0,0,0,0,0,0,0,62.80991736,0,0
137373767,-67.16208336,18.01432113,1807,18,7,94.21487603,0,0,0,0,4.132231405,0,0,1.652892562,0,0,0,0
137373768,-67.16208336,18.01859248,1808,18,8,0,0,100,0,0,0,0,0,0,0,0,0,0
137373769,-67.16208336,18.02286372,1809,18,9,0,7.438016529,19.00826446,0,0,0,0,0,3.305785124,0,67.76859504,2.479338843,0
137373770,-67.16208336,18.02713486,1810,18,10,1.652892562,0,14.04958678,0,0,0,0,0,7.438016529,0,0,9.917355372,66.94214876
137373771,-67.16208336,18.03140589,1811,18,11,22.31404959,0,3.305785124,0,0,0,0,0,0,0,71.07438017,0,3.305785124
137373772,-67.16208336,18.03567682,1812,18,12,50.41322314,0,1.652892562,0,0,0,0,0,1.652892562,0,46.28099174,0,0
137373773,-67.15759179,18.01432113,1813,18,13,93.38842975,0,0,0,6.611570248,0,0,0,0,0,0,0,0
137373774,-67.15759179,18.01859248,1814,18,14,0,0,4.132231405,0,0,0,0,0,0,0,95.8677686,0,0
137373775,-67.15759179,18.02286372,1815,18,15,2.479338843,0,83.47107438,0,0,0,0,0,3.305785124,0,0,0,10.74380165
137373776,-67.15759179,18.02713486,1816,18,16,22.31404959,0,71.90082645,0,0,0,0,0,5.785123967,0,0,0,0
137373777,-67.15759179,18.03140589,1817,18,17,7.438016529,0,79.33884298,0,0,0,0,0,0,0,13.2231405,0,0
137373778,-67.15759179,18.03567682,1818,18,18,9.090909091,10.74380165,27.27272727,0,0,0,0,0,1.652892562,0,51.23966942,0,0
137373779,-67.15310021,18.01432113,1819,18,19,71.90082645,0,0,0,0,0,0,0,0,28.09917355,0,0,0
137373780,-67.15310021,18.01859248,1820,18,20,2.479338843,0,0,0,0,0,0,0,4.958677686,0,80.16528926,0,12.39669421
137373781,-67.15310021,18.02286372,1821,18,21,72.72727273,0,14.04958678,0,0,0,0,0,4.132231405,0,2.479338843,6.611570248,0
137373782,-67.15310021,18.02713486,1822,18,22,4.958677686,2.479338843,13.2231405,0,0,0,0,0,4.958677686,0,68.595041320000007,4.958677686,0.826446281
137373783,-67.15310021,18.03140589,1823,18,23,0,0,6.611570248,0,0,0,0,0,0,0,93.38842975,0,0
137373784,-67.15310021,18.03567682,1824,18,24,0,0,3.305785124,0,0,0,0,0,0.826446281,0,95.8677686,0,0
137373785,-67.14860864,18.01432113,1825,18,25,0,0,85.95041322,0,0,0,0,0,1.652892562,0,12.39669421,0,0
137373786,-67.14860864,18.01859248,1826,18,26,22.31404959,0,44.62809917,0,0,0,0,0,10.74380165,0,5.785123967,7.438016529,9.090909091
137373787,-67.14860864,18.02286372,1827,18,27,11.57024793,0,23.14049587,0,0,0,0,0,18.18181818,1.652892562,17.3553719,14.87603306,13.2231405
137373788,-67.14860864,18.02713486,1828,18,28,33.05785124,0,11.57024793,0,0,0,0,0,16.52892562,0,27.27272727,9.090909091,2.479338843
137373789,-67.14860864,18.03140589,1829,18,29,14.87603306,0,0.826446281,0,0,0,0,0,12.39669421,0,71.90082645,0,0
137373790,-67.14860864,18.03567682,1830,18,30,0,0,0,0,0,0,0,0,0,0,100,0,0
137373791,-67.14411706,18.01432113,1831,18,31,2.479338843,0,76.03305785,0,0,0,0,0,4.132231405,0,17.3553719,0,0
137373792,-67.14411706,18.01859248,1832,18,32,31.40495868,0,50.41322314,0,0,0,0,0,8.26446281,0,9.917355372,0,0
137373793,-67.14411706,18.02286372,1833,18,33,25.61983471,0,7.438016529,0,0,0,0,0,19.00826446,0,17.3553719,18.18181818,12.39669421
137373794,-67.14411706,18.02713486,1834,18,34,7.438016529,0,9.917355372,0,0,0,0,0,18.18181818,0,33.88429752,14.04958678,16.52892562
137373795,-67.14411706,18.03140589,1835,18,35,30.5785124,0,8.26446281,0,0,0,0,0,15.70247934,0,11.57024793,19.00826446,14.87603306
137373796,-67.14411706,18.03567682,1836,18,36,0,0,45.45454545,0,0,0,0,0,7.438016529,0,35.53719008,9.917355372,1.652892562
137373941,-97.90478494,30.3619806,2301,23,1,98.34710744,0,1.652892562,0,0,0,0,0,0,0,0,0,0
137373942,-97.90478494,30.36585607,2302,23,2,13.2231405,0,5.785123967,0,0,0,0,0,4.958677686,0,34.7107438,19.00826446,22.31404959
137373943,-97.90478494,30.3697314,2303,23,3,100,0,0,0,0,0,0,0,0,0,0,0,0
137373944,-97.90478494,30.37360657,2304,23,4,99.17355372,0,0,0,0,0,0,0,0,0,0.826446281,0,0
137373945,-97.90478494,30.37748158,2305,23,5,46.28099174,0,9.090909091,0,0,0,0,0,11.57024793,0,0,14.87603306,18.18181818
137373946,-97.90478494,30.38135644,2306,23,6,48.76033058,0,14.87603306,0,0,0,0,0,7.438016529,0.826446281,0.826446281,9.917355372,17.3553719
137373947,-97.90029336,30.3619806,2307,23,7,7.438016529,0.826446281,51.23966942,0,0,0,0,0,4.132231405,0,0,1.652892562,34.7107438
137373948,-97.90029336,30.36585607,2308,23,8,3.305785124,0,11.57024793,0,0,0,0,0,2.479338843,0,1.652892562,62.80991736,18.18181818
137373949,-97.90029336,30.3697314,2309,23,9,43.80165289,0,4.132231405,0,0,0,0,0,8.26446281,0,0,22.31404959,21.48760331
137373950,-97.90029336,30.37360657,2310,23,10,92.56198347,0,1.652892562,0,0,0,0,0,3.305785124,0,0,1.652892562,0.826446281
137373951,-97.90029336,30.37748158,2311,23,11,62.80991736,0.826446281,10.74380165,0.826446281,0,0,0,0,0.826446281,0,1.652892562,7.438016529,14.87603306
137373952,-97.90029336,30.38135644,2312,23,12,94.21487603,0,0,0,0,0,0,0,0,0,5.785123967,0,0
137373953,-97.89580179,30.3619806,2313,23,13,81.81818182,0,0.826446281,0,0,0,0,0,4.132231405,0,13.2231405,0,0
137373954,-97.89580179,30.36585607,2314,23,14,14.87603306,0,13.2231405,0,0,0,0,0,5.785123967,0,10.74380165,9.090909091,46.28099174
137373955,-97.89580179,30.3697314,2315,23,15,40.49586777,0,4.958677686,0,0,0,0,0,8.26446281,0,0,30.5785124,15.70247934
